#ordinal	x	y	z	name	classtag	bodies
32882	3559632	-4210553	-1104652	BLUE LAGOON	11	
32884	2570352	-4004679	-1213630	FALKENHARDT	0	3,4,13,14,30
32889	2601424	-4143702	-1541090	BASEMENT DH	6	
32892	2132496	-4107520	-1134734	SPERBERA	0	3,4
32894	378224	-4852914	-2631352	BLACK HOLE SUN	0	5
32895	3359632	-4445485	-941508	ALBATROSS	7	
32896	3552848	-4445109	-1220111	UFO PASTURE	7	1
32898	3328560	-4428964	-539822	BIG REGRET	1	
32899	3128560	-4435234	-401937	ULTI-MAD	11	1
32902	2677136	-4342507	-1046299	RCGOOD	6	
32905	3687856	-5881647	-3357485	STAR ISLAND	0	4
32908	8107120	-9232316	-2786137	3FER	0	21,28,30
32911	-625712	-37800	65623	SPECTURE	0	3,4,5,28
32912	894640	358849	-158813	CANADA	0	3
32914	901424	485558	216322	PULSFLOW	11	
32916	725712	267861	-32018	HEAVENLY DONUT	6	
32917	4159632	-4536827	-1723714	JIHADABAT	9	
32920	3677136	-4623457	-1870326	OAKIA	0	1,2,3,4,5,6,7
32930	4955696	-4335983	-631819	MISER	5	1
32932	4755696	-4375095	-401376	ENDAREN I	3	1,2,3,4,5,6,7,8,9
32942	4493552	-4447500	5092	A-SO-IS	6	
32944	4086768	-4711795	53436	TRIAD I	8	
32945	3979984	-5219436	-255517	ENDAREN II	1	
32951	-932496	-931043	163921	SHEN	6	
32952	-901424	-1005759	-116823	DRACUL	6	
32954	4504272	-4730261	-1221398	JELNUS	0	1,2,3
32957	4335344	-4495159	-1167745	UNASEL	6	
32958	5148912	-4830477	-1147371	REVEALING LIGHT	7	
32959	5193552	-5076463	-664616	MONOCHROME II	2	1
32961	5224624	-5118024	-817434	ARGH!	11	
32963	5393552	-5166013	-832123	YLADIOR	0	1,2,3,4,5
32994	1504272	-666960	1770662	RAR	10	1,2
33005	1566416	-449930	1557757	STEL	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
33017	766416	-634105	2288500	OSLUC	10	1
33019	766416	-634635	2155683	GAS 1	6	
33021	1566416	-649930	1462326	COMON	10	1
33023	1359632	-815385	1290195	EZY	5	
33025	1404272	-699802	1803398	OMW	10	1,2
33037	808208	-1178550	752685	STRAHG	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
33045	4924624	-4489659	-461091	TRIATURN	8	2,4,6,7,8,24
33052	4411056	-4482815	-842726	BRAHEMIA	1	3
33053	4179984	-4632638	-308551	KERUAC	1	6,9
33058	4297488	-4741055	-1492048	DAUGHTER 07-14-01	3	3
33059	2250000	-4750000	-2350000	ZOOMBO	5	
33061	516080	-5527861	-2330081	DANGIL	2	3
33062	1378224	-5119442	-3420817	ZAMA	0	3,7,9
33067	3056784	-4990324	-2698764	BENSON	0	5
33068	501424	-661296	647374	LUCI	4	1,2,3,4,5,6,7,8,9
33079	-732496	-247464	21557	SALLI	0	
33080	-594640	-232157	44084	REPTA	0	
33081	-670352	-235653	-325455	CAZ	0	1,3
33082	-663568	-291012	27134	FAFEGUL	0	
33083	12144	145231	-138279	DIL	0	
33084	-770352	-614475	-315200	GANAVE	0	
33085	-18928	270320	-93852	THAN	0	
33086	-701424	-593517	-348793	TAGUH	0	
33102	3043216	-104645	-3269109	NOVUS	0	4
33104	3859632	-4554480	-1180281	SELINIR	3	1
33106	3390704	-4578474	-925857	EPHESIA	10	2
33108	3283920	-4872695	-1333897	CALALDAR	6	
33112	3635344	-4113073	-452791	LI++	6	
33113	4162480	-4332645	674514	SCARBOROUGH	0	5
33116	3635344	-4013073	-545271	KEMPIS	0	3,4,18
33122	3677136	-4423457	-1838978	ASTRO PATH A1	1	
33123	3532496	-4462138	-2494404	BARREN LITHIUM A2	6	
33124	3456784	-4487646	-2820697	LITHIUM A3	5	
33125	3312144	-4506123	-3534321	LITHIUM A4	5	
33126	3267504	-4513745	-3985174	ASTRO PATH A5	2	
33127	3298576	-4510833	-4270517	LITHIUM A6	6	
33128	3353936	-4493906	-4900610	ASTRO PATH A7	0	
33129	3353936	-4506784	-5036542	ASTRO PATH A8	11	
33130	3478224	-4546662	-5730051	ASTRO PATH A9	0	
33228	2008208	-4857651	-502592	SOLITARY SENTINEL	9	
33229	1370352	-5135410	71290	ANCIENT ONE	3	
33230	601424	-5340118	547726	GOD OF LIFE	0	4,10
33233	1190704	-5496087	1193665	LONELY ONE	0	
33234	1566416	-5593135	1330895	LAO-SOL	4	1,3
33240	2242128	-5736045	1350858	ENDO	0	4,5
33242	1828560	-6110451	902855	ASTUMA	0	2,3,6
33246	1466416	-6766032	1636007	AHAR	0	3
33248	1555696	-7226623	2670883	MAGMA SOL	3	1
33250	1924624	-7368157	2472677	LEHARA	0	1,2,3,4,5,6,7,8,9
33259	1166416	-7548349	1746976	ADRIAN'S STAR	0	4
33261	1259632	-7660150	1378735	A DE LIAN DE XIN	0	1,3,5,8
33266	170352	-7731521	1010545	ALEX'S RADIANCE	6	
33268	32496	155479	1006249	FIRST_STEP	0	1,2,3
33271	3573200	-4797591	-303987	EUCRASIA	0	3
33273	3173200	-4969226	126651	L+ION 1	6	
33274	2759632	-5219210	-341691	WEISHAUPT	0	4
33282	3942128	-4305316	-442144	IAN'S ODYSSEY	3	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,54,55,56,57,59,60,61,62,63,64,65,66,67
33336	3659632	-4627550	-1125826	DO NOT COME HERE	5	1,2
33347	4228560	-4335214	-1493296	HELPLESS 1	3	2
33349	-43216	180715	423847	LITHFUL ALPHA	6	
33361	-318928	-51177	201500	GIGER	0	1
33362	-325712	-161387	-147406	FUELS 'N HORSES	6	
33364	-694640	-175151	72300	MOTHER O'TWO	1	1,2
33366	-494640	-220235	-55082	REVENGE OF THE LITH	6	
33370	-932496	-331043	182327	MY CHILD SUPPORT	7	1
33371	-243216	-361959	568695	FUELHAM	6	
33372	2652848	-4989823	-525949	NOTHIUM	6	
33379	4177136	-4458332	-2548681	BLUEPIN	7	1
33390	5121776	-4075066	-2797361	PAENEVITA	0	1,2,3,4,5,6,7,8,9,10,11
33397	4677136	-4330901	-2849413	FAX DURA	11	1,2,3,4,5,6,7,8,9,10,11,12,13,14
33408	4659632	-4115032	-2159086	CIBVS LITHI	6	
33409	4111056	-4395355	-467643	JACOBUM	3	2,3,5
33413	4597488	-4487611	-1768375	FUEL 1	6	
33414	3946064	-5098171	-2048368	FUEL 2	6	
33415	3501424	-5166672	-2322407	SAMON	0	5
33417	3056784	-5190324	-2624302	YELLOW GEM	0	1
33419	2743216	-5238064	-2996572	NEWWFOUNDLAND	0	6
33421	2429648	-5282527	-3524593	UP 4 GRABS	0	
33422	1747152	-5428286	-3685875	CLAY BALL	5	
33423	2064656	-5529027	-4845140	FUEL 3	6	
33424	492880	-5929765	-5699210	NATHANATOS	0	1,2,3,4,5,6
33431	861808	-5947580	-5741320	VEX	0	1,2
33434	1244304	-6039060	-5289446	SELON	0	1,2,3
33438	1964656	-5605759	-4837428	KANOPI	0	1
33440	4004272	-4332329	-828656	LA BELLA LUCIANA	11	
33441	3659632	-4427550	-1201496	QUIET'S GAZE	8	1,2,3,4,5
33447	3190704	-4527738	-757022	NURSE	6	
33448	1887856	-4787917	-1596698	TOMB	6	
33449	1550000	-4850000	-1650000	CROSSED	0	
33450	1267504	-4880605	-1943405	YELLOW MOTHER	0	4
33451	1298576	-4902175	-2326635	HARD YAMES	6	
33452	1122864	-4909945	-2578195	ARMOUR	2	1
33454	1253936	-4943489	-3030374	DOCTOR	6	
33455	1353936	-4952744	-3128537	HAREM	8	1,2,3,4,5,6,7,8,9,10,11,12
33468	1547152	-5021697	-3444539	RED SEED	9	1,2,3,4,20,21,22,23,24,26
33479	3069264	-5430715	1854030	ASTRA 1	0	3
33481	-679984	-5102327	-2858845	ASTRA 2	9	
33482	3544976	-5434786	2062216	TRIPLE STAR	8	
33483	2946064	-4419070	-1044342	IRRATIONAL	8	
33484	3576048	-5740461	1993474	ASTRO BEHOMETH	1	10
33487	3579984	-4407492	52709	GRAN PARSIO	9	1,2,3,4,5,6,8,9,10,11,12,14,16,17,18
33502	4093552	-4468400	458285	GOLDEN RIM	0	2
33504	4473200	-4528699	-1033797	ROB 002	3	1,2
33507	3521776	-4859539	-1128094	JEWEL I	0	1,2,3,4,5,7
33514	3063568	-4942703	-2068073	PULSAR DE ROBSON	11	4
33516	4059632	-5133879	-1330382	BELEFONTE	0	1,2,3,4
33521	3835344	-5233056	-684851	FAR RUBY	3	3
33523	4259632	-5344350	-1544840	BINARY MARY	8	1,2,6,7,9,10,12,16,19,20
33534	4252848	-5338193	-2169450	UMBRIEL	6	
33536	4290704	-4853395	-1871690	WANDERER 1	10	
33537	4711056	-4970276	-1052569	FORGOTTEN REALM	5	
33538	5224624	-5018024	-732889	ORESTES	0	1,2,3,4,5,6,7,8,9,10,11,12
33552	5638192	-5004262	-353473	FENILIA	4	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
33571	4873200	-5285727	-1445634	LITHIUM HERE	6	
33572	4052848	-5299379	-1987317	ITRIA	0	1
33584	3707120	-4668114	1667215	SIAM	8	1,11
33587	3293552	-4810198	1162166	GANDIA	0	1
33589	3266416	-5134407	-191071	RED ROSE ROBSON	10	
33590	3866416	-5413508	-830581	BARDON	8	1,2
33593	3790704	-5411018	-1402566	HENIA	0	1
33595	3008208	-5483926	-1473941	ALPHA 2007	11	1,3,5
33599	2518928	-5436571	-2344630	LANTIRN	3	
33600	3001424	-5665776	-1882703	ESPUCAS	4	
33601	3470352	-5685543	-2236848	BETA 2007	5	1
33603	4514992	-5945443	-2634212	GAMA2007	8	
33604	5179984	-6024194	-1431630	ACQUA MARINE	1	45
33606	850000	-179837	-673795	YELLOW LONER	0	
33616	-112144	-51192	468111	LAMBDA	0	4
33619	163568	-539378	600556	GORDON	0	4,5
33622	414992	-668409	1569204	CORNADA	0	6,11,29
33626	283920	-1098668	1693952	ZORGOZ	0	10
33627	721776	-1332366	1629682	OZANIA	0	
33628	646064	-836066	1153095	HONTODA	0	
33629	814992	-888712	1117449	BILLINGS	0	25
33632	187856	-6215683	127905	DAWN2978	0	1,4
33635	4642128	-4625898	-1146342	BAWST	1	
33636	4873200	-4685727	-1430466	JASNOOM	2	
33637	5179984	-4724194	-1491412	FAMSOL	8	
33638	5486768	-4730587	-1323516	ETTER-SET	0	
33639	5617840	-4732480	-1557170	GREY GOLD 01	6	
33692	1359632	-1115385	1377330	GREY GOLD 04	6	
33693	1435344	-1075749	1758491	TOWER 14	11	
33694	1028560	-1135530	1753948	TOWER 15	11	
33695	1297488	-1120131	1472522	TOWER 16	11	
33696	1490704	-1087728	912358	TOWER 17	11	
33697	1359632	-1101593	1114619	TOWER 18	11	
33698	1290704	-1136991	1138850	TOWER 19	11	
33699	1628560	-1116721	1073990	TOWER 20	11	
33700	1435344	-775749	1752882	TOWER 21	11	
33701	1573200	-786840	1735172	TOWER 22	11	
33702	1366416	-813206	1677293	TOWER 23	11	
33703	921776	-1299843	1396780	TOWER 24	11	
33704	959632	-1425516	1706426	TOWER 25	11	
33705	1297488	-1220131	1531402	TOWER 26	11	
33706	1028560	-1335530	1767012	TOWER 27	11	
33707	1535344	-1235740	1580253	TOWER 28	11	
33719	-356784	-49112	84791	FIRST CHANCE	0	
33720	-232496	-22981	-490230	CODBLU	7	
33721	174288	-419297	-512545	DONORG	4	
33722	74288	-347959	-436304	BIG-BLU	1	
33724	-194640	-222325	-412945	MR-BEAR	5	
33725	-339280	-227378	-789561	TOWER 38	11	
33726	-263568	-221446	-389363	ROBBY	4	
33727	-532496	-236737	-367177	TRAVISMAXIMISPRIMO1	1	1
33729	3828560	-4547754	-1036719	ALAN-YOUNG	9	
33730	4379984	-4552941	-533660	WARFALGOSHMA	5	
33731	4617840	-4549796	-616019	SMITH	9	
33732	4348912	-4523012	-438529	QUASHBAUG	1	
33733	3973200	-4725956	-637858	GREY FOOL 03	6	
33734	4104272	-4730559	-850551	GREY FOOL 04	6	
33735	3635344	-5113073	-445496	GREY GOLD 07	6	
33736	3478896	-3828726	3992582	GREY GOLD 08	6	
33737	3552848	-4433415	-1419005	SINGLE STROBE	2	
33738	3328560	-3928964	-618003	SERAN	4	1,2,3,4,5,6,9,12,13,17
33749	3404272	-3998312	-198144	LITHUIM NEGATIVE	6	
33750	3773200	-4027206	-299920	MINSEAN	1	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,31,32,36,38,39,41
33783	3848912	-4136426	104479	MINSEAN II	0	1,2,3
33787	3879984	-4116450	-192594	LI HERE	6	
33788	4186768	-4143444	-134465	STELLAR FRESHNESS	7	1
33790	4286768	-4244020	-167568	WHITE METAL	2	
33791	4379984	-4252941	-443191	BRUSHED PLASMA	2	1,2,3,4
33796	4273200	-4148925	-1044354	HARUHI'S WRATH	8	1
33798	4673200	-4277290	-1336590	SHALIMAR	4	6
33802	5435344	-4348285	-2310302	LUMINAIRE	0	1,2
33809	494640	-971584	178777	HYPOR	8	1,2
33810	418928	-997757	-125733	GREYFIRE	6	
33811	-394640	-77241	-232682	GREYFIRE 2	6	
33812	-225712	-125558	-273894	GREYFIRE 3	6	
33813	274288	9366	-600232	BLUEFIRE 3	7	
33814	756784	62216	-136238	GREYFIRE 4	6	
33816	-143216	-190622	460566	SPACEPLACE	1	1,5,10,48
33821	-5360	-282929	772603	ROCKY PLACE	0	
33822	356784	-425543	187200	REDFIRE 1	3	
33823	908208	-654963	578580	BLUEFIRE 01	11	
33824	570352	-676612	868585	KANE'S STAR 01	0	2
33827	194640	-652177	450273	NEW ZEALAND	0	2,4,5,8
33831	4004272	-4832329	-838928	DON'T SCOPE HERE	6	
33832	4173200	-4884233	-698686	MAJOOMAJOO	6	
33833	4455696	-5003659	-269833	GREYFIRE 05	6	
33834	4486768	-5007317	-325249	BLERGERBLER	2	
33835	4862480	-5230855	-92873	O0O0O0O0O0O0O0O0O0	11	3
33837	4631408	-5271096	197082	AWWW, HOW YOUNG.	9	1
33839	4462480	-5294429	257408	GLOWYBOOM	4	
33840	4024624	-5235637	420349	PLANETLESS	0	
33847	3279984	-5298535	479607	FIRE FUEL	6	
33848	3655696	-5293605	702057	FIRETAFFLAND	0	1,2,5,6,7,8,23,29,30,40,41
33878	767504	-8315857	-1670814	NEKURIA	8	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
33926	2056784	-6465841	-1650892	DURAINU	0	1,2,3,4,5,6,7,8,9,10,11,12
33939	2732496	-7144244	-1685433	ACATO MAIOR	8	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
33988	226800	-1068249	-3393825	RWUULOO	8	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
34016	195728	-1120606	-3237530	ORRMAROOS	6	
34018	347152	-637522	-2280495	BRYDEE	3	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
34082	-600336	-1926450	-4140651	S'R QIAA	0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
34107	-614992	-734031	-1219112	MOA	9	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
34178	3583920	-4409420	-1541145	COTIRI	4	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
34179	3094640	-5065016	-2343905	KENARSEC	3	1,2,3,4,5,6
34186	3621776	-4693277	-1327903	AIRNOD	6	
34187	3101424	-4644598	-1958313	ROCKITBUN	1	1,2,3,4,5,6
34197	3359632	-7440447	-715719	MORBAZOOKA	0	3
34299	-818928	-9187005	692244	SIMBIOSIS	0	
34300	-143216	-9290622	572394	PARTH	0	
34302	-787856	-9238348	585517	BEANS	0	4
34328	1056784	-341358	-666079	CARTEA	6	
34329	1387856	-611504	-1116805	FUSARF	0	1
34331	1112144	-628196	-1315238	SALEA	8	
34332	1067504	-653456	-2027322	NARODET	11	
34333	1529648	-736568	-2611102	BARREOS	0	4
34335	2160720	-1174828	-3319778	CARISA	0	1
34337	4355696	-4364845	-165133	WHITE BLAST	2	1
34339	4142128	-4382625	-523481	SMALL GAS	5	
34340	3773200	-4346237	-487472	VOIDAL LAMP	5	1,2,3,4
34345	3328560	-4328964	-529244	BLU-FLOW	7	1
34347	3759632	-4430317	-1139901	BLUPORT	7	1
34349	3452848	-4414008	-1370212	KER 1	8	1,2,3
34353	3590704	-4429210	-1205327	HOT SPLASH	7	1
34355	3921776	-4463420	-1583645	ARTISTICALLY WHITE	11	1,3,12,14,20,22
34362	4259632	-4644350	-1647122	ENERGISER	4	32
34568	-505360	-694275	1251224	STAGING GLOBE	7	1
34570	25712	-324397	573206	B EXPRESS 1	6	
34571	250000	263157	-144704	B EXPRESS PRIME	6	
34572	-805360	-674868	1470730	B EXPRESS-2	5	
34575	2350000	-650000	-2450000	B EXPRESS 4	6	
34655	481072	-224924	-588232	FEATHERVIEW	7	1
34668	956784	-2143767	-542507	NIBWOV	9	
34669	950000	-2187002	-757274	AFFUDDY	7	
34671	-1118928	-408502	1017125	RUNPAST	10	
34674	4650000	-6050000	-4750000	ADMIRAL FOCAL	0	
34741	2550000	-2850000	-2650000	XNOL XX	6	
34742	2550000	-2250000	-2650000	TEMP NO	8	
34761	3728560	-8816425	-971579	MDIR 22	6	
34762	4024624	-5135637	384778	XNOL XXIV	6	
34763	3679984	-5110478	-32921	MIRACLE DIRECT PRIME	6	
34764	2711056	-4622800	929063	XNOL XXV	6	
34765	2866416	-4860958	170257	XNOL XXVI	6	
34766	2911056	-4845512	718392	MDIR -1	6	
34767	2231408	-3973779	2636994	MDIR -2	6	
34790	3628560	-5054023	-879736	SPUR 1 TRAF STATION	6	
34791	974288	-5519906	-1522296	XNOL XXVIII	6	
34853	3470352	-4485543	-2240447	OX	6	
34854	3525712	-4456324	-2948682	BLUE OX	7	1
34857	2805360	-4443224	-3354369	OLD OX	10	1,2
34859	3050000	-4906409	-2864940	OX ENIGMA	1	
34860	3187856	-4905234	-2883857	XNOL OX	6	
34863	-336432	-547159	1311131	SKT 1	6	
34864	970352	-432993	239305	SKT 2	6	
34865	2950000	756	-2780271	SKT 3	6	
34866	4912144	161035	-5149174	SKT 4	6	
34869	20016	-931585	-3607528	GRANTED WISH	8	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
34889	178224	-806060	-2416880	NIETAKMIALOBYC	8	
34890	164656	-845152	-2947292	CURSES	3	
34908	-224624	-949264	-4066556	KARZEL1	5	
34909	-507120	-1085899	-4732490	NOTHINGHERE	0	
34910	-282832	-1095865	-5377112	PANLATO	0	1,2,3,4,5,6,7,8,9
34920	-789616	-1128911	-5271668	LEW	11	1
34922	-1196400	-1281118	-5269768	GESUNDHEIT	2	1,2,3,4,5,6,7,8
34935	-448912	-749102	-3154910	BALLON	4	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
34998	151088	-731187	-3788550	KARZEL2	5	1,2,3
35002	3766416	-4529610	-656879	GWARG	5	1,2,3
35190	-120016	-5320411	4043507	EL AMAIJEM	3	1,2,3,4,5,6,7
35537	-474288	-640499	1153083	EIGHT	8	
35561	3704272	-4330857	-500013	KAOTICA	9	
35562	3873200	-4320561	-615148	KHEMIA	9	
35563	3973200	-4325956	-696113	SULETE	5	
35564	3759632	-4330317	-1079329	CLEMMA	8	
35565	3652848	-4340609	-1328519	IMDIWO	7	
35566	3952848	-4320328	-1650913	SUGAR COATED	11	
35567	4052848	-4299379	-1963866	KAWAII	7	
35568	4090704	-4302659	-1710427	SWIFT	1	10
35570	3359632	-4340447	-669628	KYRANDIA	2	1,4,5
35572	4311056	-4386995	-657390	GIRANDAN	4	1
35574	4473200	-4328699	-1025662	COBEEN	10	
35575	4679984	-4340337	-1040649	STRAZ	4	1,2,3,4,6,8,9,10,11,12,14,15,16,19,21,23,24,25,27,28,29,30,31,32,33,34,35,40,46,48,50,51,52,54,56,57,58,66,67,69,70,76,80
35620	287856	-737180	23831	DAIKUMAROOS	6	
35671	3050000	-850000	-3150000	REWUST	3	
35688	5750000	-550000	-5850000	HYTHCAPHEEN	6	
35689	5750000	-750000	-5850000	LOPISME	7	
35734	3150000	-2450000	-3250000	KAFLOCWUZ	0	
35735	2450000	-5250000	-2550000	ORAJUCSON	7	
35736	2450000	-6650000	-2550000	LUIBUMFAL	0	
35764	1950000	-6250000	-2050000	AMPRELEES	0	
35776	1550000	-3150000	-1650000	LARAY FEMM	1	
35777	1550000	-4950000	-1650000	VARCIR VUDLAH	9	
35778	1550000	-7150000	-1650000	GONM JET	3	
35829	5650000	-2250000	-5750000	BLYA NUSHA	10	
35836	1650000	-4350000	-1750000	STREYKARP	8	
35839	4250000	-1750000	-4350000	DELEBACORN	11	
35860	56784	-347947	291092	UCKLIMAROOS	6	
35915	3735344	-4573064	-623297	WESCONDIA	6	
35916	3711056	-4612074	-78250	BLEACHLIGHT	1	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
35949	3266416	-4634407	-228368	FICTIA A	6	
35950	2990704	-4645929	-521476	FICTIA B	6	
35955	3435344	-4562017	-290200	CADTALINARIA'S SUN	0	3,6,7
35958	4376048	-4847629	1235718	DOCUM	6	
35963	4676048	-4516473	773026	FERALON	0	1,2,3,4,5,6,7,8
35968	3159632	-4349345	-749365	THIRD WIND	10	
35972	2446064	-4329519	-551480	STANLEY AND CO.	8	1,2,3
35984	-336432	-1647159	1255647	THOU SWELL	4	1,2
35986	114992	-2253182	1785282	A SLOW BOAT TO FENIA	8	1,2,3,4
35992	477136	-2241631	1129953	VELIRUAPHOSE	10	1
35993	608208	-2225724	878597	NOT MISTY	0	1,2
35996	394640	-1921424	342801	OTIOSE FLAME	10	
36000	1266416	-1529308	1784829	HEAVY BLUE EMITTER	1	1,2
36004	-943216	-584062	1461459	THOU SWEET	6	
36005	-560720	-1016391	2066889	NULLORB II	5	
36010	-185008	-1137954	2105182	FAUX LI+	8	1,2,3,4
36011	-547152	-1124156	2586757	NULLORB III	9	
36014	83920	-1474185	1891748	BLUE STRIKE	1	1,2
36015	1250000	-1050000	-1350000	NULLORB IV	8	
36019	-818928	-687005	760930	XNOL LII	6	
36020	-267504	-691695	1312574	IONIC BONDING	6	
36021	301424	-1234723	778079	COVALENT BONDING	6	
36022	-243216	-1472717	873060	NULLORB VI	3	
36023	363568	-1522957	392575	FRUMPLING PLUS	3	5
36059	2728560	-4547773	-19365	A LITHIUM OASIS 1	6	
36061	3035344	-4590978	51540	SNOW WHITES STEPMOM	0	1
36088	3179984	-4695549	462834	A DRY WELL	6	
36089	2704272	-4766066	565861	WELCOME STRANGER	6	
36090	3286768	-5020751	775530	A TRUE MIRACLE	4	5
36110	3928560	-4510155	-1121510	BALTHUS PRIMA	0	1
36112	3773200	-5027206	-293580	ANCIENT MARINER	10	1
36114	3973200	-5325956	-747084	ANNAIR	0	6
36116	4021776	-4397159	-1738246	LONELINIUS	10	
36118	4373200	-4023248	-1145765	SOLONE	0	
36119	4166416	-4022099	-1301973	FEWL 1	6	
36120	4159632	-4036827	-1719818	ADION	2	1,2,3,4,8
36126	4566416	-4145435	-1519858	BRYOS	0	3,4,5,12
36134	3121776	-4655657	-835874	ORANGE PEARL	4	1,2,15
36135	2890704	-4936097	-438082	GEDIGAY SUN	0	6
36137	4462480	-4394429	359285	AMBARION	1	1,8
36140	4128560	-4803885	-1390327	SAD	4	1,2
36143	4497488	-4949116	-1719600	GREY SOURCE	6	
36144	4652848	-5144193	-2382140	GREY SOURCE 01	6	
36249	732496	-121830	336781	PRONGO	3	
36260	363568	-122957	460932	DISTO	4	1,2,3,4,5,6,7,8,24,27
36261	81072	-422514	-144867	GLEOS	0	1,2,3
36265	-112144	-651192	480098	VERONICA	4	1,2,3
36272	-136432	-645069	1079931	SPO	0	1,2
36276	377136	-635675	1401865	MACK	0	1
36277	-260720	-824133	1771081	DEKO	0	1,2,3,4,5
36297	4470352	-5039591	-3077848	HOLLAND	2	1
36299	4952848	-5223912	-2686282	EPOS	10	1,2
36302	4401424	-5320713	-3280121	NATHOS	2	1
36303	4363568	-5387748	-3560998	MILKA	1	1,2,3,4,5
36309	4314992	-5035292	-2325733	NOTAUR	0	
36310	4314992	-4935292	-2434943	NOTAUR II	0	
36311	4277136	-4967924	-2525011	NOTAUR III	0	
36313	4377136	-5125490	-2771029	LOVE! :)	0	3
36314	278224	-879487	-2539206	RASEROTHMAROOS	6	
36396	3466416	-4340059	-424576	LITHIUM STAR 1	6	
36403	3921776	-4263420	-1542612	GREY LUMP	6	
36404	4083920	-4439555	-2071621	DIFFERENT SIBILING	11	
36405	4277136	-4341911	-2718354	SPARKLING SOURCE	6	
36406	4470352	-4627919	-3319077	YELLOW HALO	0	1,2,3,4,5
36412	5046064	-4675182	-3177785	BINARY BLUE	8	1,2,3
36416	4632496	-4863930	-3593107	TWIN HARBOR	0	
36417	3752848	-4341158	-1631276	VB001	10	
36418	3777136	-4314201	-1998952	VB002	2	
36419	4177136	-4377179	-2342188	VB003	6	
36420	2952848	-4448045	-894343	VB004	1	1,2
36424	1074288	-4684078	-1590118	VB005	6	
36426	936432	-4874889	-1555253	VB006-L	0	3
36428	1298576	-5002175	-2308327	VB007	5	
36429	1153936	-5025854	-2692983	VB008-L	0	4
36431	1560720	-5066469	-2680886	VB009	0	
36436	1767504	-5026307	-2737367	VB010-L	0	1,2,3,4
36437	1453936	-5044046	-2987892	VB011	6	
36439	822864	-5139184	-2328938	VB012-L	0	15
36441	4173200	-4774602	-849306	YIGHTHOTH	10	
36442	4266416	-4755884	-1209525	GUENDALINA	4	1,2,3,4,5,8
36449	4021776	-4797159	-1738140	KANDRESE	4	3
36451	5652848	-4947777	-3346875	CIPANGO	8	1
36453	6052848	-4994305	-4017409	GHOSTIS	10	
36454	6546064	-5143833	-4621644	LO GNOMO	5	
36455	7146064	-5131294	-5275254	AL ANDALUS	0	2,3,4,5
36460	7677136	-5246450	-5900906	NOVA SOLIS	0	1,2,4,5,8,9,10,11
36594	3221776	-4689395	-947370	CANABRAVA PRIME	3	1
36596	3514992	-3994686	-1637610	PARAGON 5	0	3
36598	3166416	-4450509	-74634	INDIGO SERENITY	1	1,2,3,6
36603	2666416	-4419688	245805	UNENDING DAWN	0	1,4
36606	450000	-351174	-329616	REFUEL +1	6	
36607	-18928	-329680	-40819	SUNSET	0	3,5
36610	2890704	-4436097	-523826	DEVASTATION	11	
36611	2646064	-4525340	-774714	NULLSTAR	0	
36613	2677136	-4584941	-930369	SUNDANCE + CASSIDY	8	1,2,3
36617	2839280	-4619379	-1333383	MEDUSA 5-9	9	1,4
